,parsed,has_terms,weight,sentences,entities,labels,position_start,position_end,sentence_has_terms
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5590067\sections\1_body\1_2__materials_and_methods\1_2_1__plant_material\1_p.xml,"The plant material was collected in May 2013 in Itatiaia National Park, State of Rio de Janeiro. The species was identified by Dr. Marcelo Trovó (IB-UFRJ) and a voucher specimen is registered under the number MLO 601 (RB) in the herbarium (RBA) of the Federal University of Rio de Janeiro. The fresh leaves of   Z. monogynum  (185 g) were used to obtain the essential oil by a hydro-distillation process for 2 h at 80 °C; the residual water was removed through the addition of anhydrous sodium sulfate, which was then properly removed by a filtration procedure. An aliquot of the obtained essential oil was used for GC and GC/MS analysis.",['collected in'],1,"['The plant material was collected in May 2013 in Itatiaia National Park, State of Rio de Janeiro.']","[[Itatiaia National Park, Rio de Janeiro]]","[['GPE', 'GPE']]","[[48, 81]]","[[70, 95]]",[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5602041\sections\1_body\1_materials_and_methods\3_tick_collection_and_maint\1_p.xml,"Nymphs of   I .   ricinus  were collected from the field during summer 2009 in Stockholm, Sweden using methods described by Garboui et al. (  2007 ) and El-Seedi et al. (  2012 ). Briefly, two wooden poles of 1 m length and 3 cm diameter were attached to two opposite sides of a white flannel cloth (1 × 1 m) and a long string was tied on both ends of one wooden pool attached to the cloth. The cloth was dragged over the vegetation by holding string in hand whereas the two wooden poles made it possible to expand the cloth during dragging so that maximum cloth surface could be exposed and touch the vegetation. Nymphs attached to the cloth were removed with the help of soft forceps and put into tubes having wet filter paper. Nymphs were maintained in complete darkness at 4 °C and 80–95% relative humidity until they were used in laboratory bioassay. Before starting experiment the ticks were kept in room temperature for 24 h.",['collected from'],1,"['ricinus  were collected from the field during summer 2009 in Stockholm, Sweden using methods described by Garboui et al.']","[[Stockholm, Sweden]]","[['GPE', 'GPE']]","[[61, 72]]","[[70, 78]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5602841\sections\1_body\1_methods\4_plant_material\1_p.xml,"Leaves and stem of   P. amboinicus  were collected in October 2014, on a farm (3.49′52,16″S, 40.24′38,38″W) located in Cariré (Northest Brazil). The botanical identification was made at Herbarium Professor Francisco José de Abreu Matos – (HUVA), Acaraú Valley State University (Sobral-CE). The dried specimens were deposited in the HUVA and registered under specific numbering 18,416.",['collected in'],1,"['Leaves and stem of   P. amboinicus  were collected in October 2014, on a farm (3.49′52,16″S, 40.24′38,38″W) located in Cariré (Northest Brazil).']",[[]],[[]],[[]],[[]],[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5615285\sections\1_body\1_2__materials_and_methods\1_2_1__plant_material\1_p.xml,"The aerial parts of   F. vulgare  plants were collected from the Varzob region, Tajikistan on 29 July 2016. A voucher specimen of the plant material was deposited at the Department of Pharmaceutical Technology, Avicenna Tajik State Medical University under accession number TD2016-24. The material was completely dried and hydrodistilled using a Clevenger-type apparatus for 3 h to give an essential oil yield of 0.5%.",['collected from'],1,"['The aerial parts of   F. vulgare  plants were collected from the Varzob region, Tajikistan on 29 July 2016.']",[[Varzob]],[['ORG']],[[65]],[[71]],[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5622390\sections\1_body\1_2__materials_and_methods\1_2_1__plant_material\1_p.xml," Hedyosmum brasiliense  Mart. ex Miq. (Chloranthaceae) flowers and leaves were collected from male and female specimens at Parque Estadual da Ilha do Cardoso, São Paulo, Brazil (25°05′ S and 47°55′ W, 14 m alt) in September of 2015. The taxonomic identity was confirmed by Dr. Inês Cordeiro (Instituto de Botânica, São Paulo, Brazil). The voucher specimens were deposited in the Herbarium at the Instituto de Botânica, São Paulo, Brazil, with the accession No. SP 475335. ",['collected from'],1,"['(Chloranthaceae) flowers and leaves were collected from male and female specimens at Parque Estadual da Ilha do Cardoso, São Paulo, Brazil (25°05′ S and 47°55′ W, 14 m alt) in September of 2015.']",[[Brazil]],[['GPE']],[[132]],[[138]],[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5625792\sections\1_body\1_methods\1_essential_oil\1_p.xml,"The plant material was collected from a house garden located at the region of Sfax, Tunisia. The ROEO was obtained after hydrodistillation using Clevenger-type apparatus operating at atmospheric pressure. The extracted oil was collected after decantation and dried over anhydrous sodium sulfate in the dark, then stored in sealed glass vials in a refrigerator at 4 °C prior to analysis and use.",['collected from'],1,"['The plant material was collected from a house garden located at the region of Sfax, Tunisia.']","[[Sfax, Tunisia]]","[['GPE', 'GPE']]","[[78, 84]]","[[82, 91]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5641611\sections\1_body\1_materials_and_methods\1_collection_of_plant_mater\1_p.xml,"Plant material of   Coccinia grandis  was collected from Eklagna village Jalgaon. [20° 58′ 54.3″ N, 075° 27′ 09.5′ E (elevation: 199m)] Maharashtra, identified at Botanical Survey of India, Pune and a specimen voucher number MSMI-1 was deposited in the School of Life Sciences, North Maharashtra University Jalgaon. The collected fresh leaves were cut in to small pieces and extraction was done using Clevenger apparatus for 6h (  Singh et al. 2008 ). The extracted essential oil was subjected to dryness over anhydrous sodium sulfate (Na  2 SO  4 ) to remove traces of moisture. The physical characteristics of extracted essential oil were recorded, percentage average yield was calculated and it was stored at 4 °C in amber-colored bottle in refrigerator until further analysis.",['collected from'],1,['Plant material of   Coccinia grandis  was collected from Eklagna village Jalgaon.'],"[[Coccinia, Eklagna village, Jalgaon]]","[['GPE', 'GPE', 'GPE']]","[[20, 57, 73]]","[[28, 72, 80]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5641611\sections\1_body\1_materials_and_methods\3_mosquito_larvicidal_assay\1_p.xml,"Mosquito larvicidal activity was performed against mosquito larvae of species   An. stephensi ,   Ae. aegypti  and   Cu. quinquefasciatus.  Larvae of   An.s stephensi  [21  0 00′14.3N, 075  0 29′39.8E (elevation: 207m)],   Ae. aegypti  [2101′01.2N, 075  0 29′52.3E (elevation: 192m)] and   Cu. quinquefasciatus  [21  0 00′53.5N, 075  0  29′39.8E (elevation: 185m] were collected from local breeding areas of Jalgaon, India and identified using the microscopic examination as per Theodore et al. (2005). The collected mosquito larvae were brought to laboratory and maintained at 25–30 °C with 80–90% relative humidity and 12 h/d/night cycle in plastic trays containing dechlorinated water. Mosquito larvae were fed with 10% sterile sucrose solution and pet biscuits. The mosquito larvicidal activity was performed according to standard procedure recommended by   WHO (1981) . The extracted dried and pre weighed essential oil was dissolved in 1ml of acetone and from this different concentrations were made such as 3.125, 6.25, 12.50, 25, 50 and 100ppm in distilled water. Twenty five early fourth instar stage larvae of each of the three species of mosquito were used for larvicidal assay in 200ml beakers and three replicates were maintained for each concentration used. During the experiment, no food was given to the larvae.",['collected from'],1,"['29′39.8E (elevation: 185m] were collected from local breeding areas of Jalgaon, India and identified using the microscopic examination as per Theodore et al.']","[[Jalgaon, India]]","[['GPE', 'GPE']]","[[71, 80]]","[[78, 85]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5651092\sections\1_body\1_2__materials_and_methods\4_2_4__rhipicephalus_microp\1_p.xml,"The engorged females ticks of   R. (B.) microplus  were collected from infested animals from a farm of Rio Grande do Sul (Brazil) without history of acaricide use. The tick population was maintained based on artificial infestations on calves at Faculdade de Veterinária from Federal University of Rio Grande do Sul (UFRS), Brazil. All experiments were conducted following the guidelines of the Ethics Committee on Animal Experimentation of UFRS and FEPAGRO. The ticks were thoroughly washed with tap water, dried on filter paper towel, and used in the adult immersion test.",['collected from'],1,['The engorged females ticks of   R. (B.) microplus  were collected from infested animals from a farm of Rio Grande do Sul (Brazil) without history of acaricide use.'],"[[Rio Grande, Brazil]]","[['GPE', 'GPE']]","[[103, 122]]","[[113, 128]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5660901\sections\1_body\1_methods\1_p.xml," Material and instrument : The kaffir lime oil sample was obtained from Ngunut, Tulungagung, East Java. Fractional distillation: PiloDist 104-VTU, length = 2 m, and number of stages = 120 (bait 1-2 L). GC-MS spectrometer instrumentation merck Shimadzu QP-type 2010s, RTX-5MS column.   Fractional distillation : Fractional distillation was performed on lime oil (2 L) by using a PiloDist 104-VTU under reduced pressure, length = 2 m, number of stages = 120, and the conditions were monitored by using a computer. Heating jacket coat were used as a heat source. Fractional distillation was performed repeatedly with varied reflux ratio of 10/10, 20/10 and 60/10, with 0 mbar, 5 mbar and 10 mbar pressure variation. Each fraction is collected and its volume was measured. The fractional distillation was done in Laboratory of Chemistry, LIPI Serpong, Tangerang, West Java.",['oil sample was obtained from'],1,"['Material and instrument : The kaffir lime oil sample was obtained from Ngunut, Tulungagung, East Java.']","[[Ngunut, Tulungagung, East Java]]","[['GPE', 'GPE', 'GPE']]","[[71, 79, 92]]","[[77, 90, 101]]",[['oil sample was obtained from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5661929\sections\1_body\1_materials_and_methods\10_antioxidant_activity\4_oxidative_hemolysis_inhib\1_p.xml,"Methods of assessment of hemolytic activity, focus on the study of the potential damage caused by hydrogen peroxide (H  2 O  2 ) in erythrocyte membranes. The anti-hemolytic activity of the essential oil was determined following the method reported by Lalitha and Selvam, [  18 ] with modifications [  13 ]. Whole fresh human blood from healthy person (15 mL) was collected in EDTA tubes and centrifuged for 10 min at 1000   g  at 4 °C. The plasma was removed and obtained red blood cells (RBCs) was suspended in 10 mM PBS (pH 7.4). The erythrocytes were washed 3 times with PBS and finally re-suspended in PBS to obtain a solution at 4%. One milliliter of this suspension was mixed with different concentrations (10–100 μg/mL) of the essential oils and methanolic extract and added to 7.5 mM of H  2 O  2  prepared in PBS. After incubation with agitation for 120 min at 37 °C, the resulting mixture was centrifuged at 1000   g  for 5 min. Finally, the absorbance of the supernatant was measured at 540 nm on UV–VIS spectrophotometer (Shimadzu UV-190). Vitamin C was used as the reference (5–30 μg/mL).",['collected in'],1,['Whole fresh human blood from healthy person (15\xa0mL) was collected in EDTA tubes and centrifuged for 10\xa0min at 1000\xa0  g  at 4\xa0°C.'],[[EDTA]],[['GPE']],[[69]],[[73]],[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5669080\sections\1_body\1_materials_and_methods\1_plant_material\1_p.xml,"Samples of the flower and leaves of   F. tingitana  L., collected in April 2013 from Mislata city which far away from Tripoli by 100 km. Libya, and identified by Dr. Reem Samir Hamdy, Lecturer of Plant Taxonomy, Botany Department, Faculty of Science, Cairo University, Giza, Egypt. A specimen of the plant was deposited at the Faculty of Pharmacy, Cairo University as a reference material (2142013).",['collected in'],1,"['Samples of the flower and leaves of   F. tingitana  L., collected in April 2013 from Mislata city which far away from Tripoli by 100 km.']","[[L., Mislata, Tripoli]]","[['ORG', 'GPE', 'GPE']]","[[52, 85, 118]]","[[54, 92, 125]]",[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5669111\sections\1_body\1_materials_and_methods\1_plant_material\1_p.xml," C. zeylanicum  bark was collected from rural regions of Jiroft district (Kerman, Iran) in June 2014. The plant materials were identified by Dr. Mandegari, a botanist in Herbal Medicines Research Center, Kerman University of Medical Sciences, Kerman, Iran. Voucher specimen was deposited at Herbarium of Pharmacognosy Department of Faculty of Pharmacy, Kerman University of Medical Sciences, Kerman, Iran.",['collected from'],1,"['C. zeylanicum  bark was collected from rural regions of Jiroft district (Kerman, Iran) in June 2014.']",[[Iran]],[['GPE']],[[81]],[[85]],[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5669111\sections\1_body\1_materials_and_methods\6_collection_of_protoscolec\1_p.xml,"The protoscoleces of hydatid cysts were collected from the livers of naturally infected sheep and goats slaughtered at Kerman abattoir, Southeast of Iran and transferred to the Parasitology Laboratory at the Department of Parasitology and Mycology, Kerman University of Medical Sciences (Kerman, Iran). All hydatid cyst fluid aseptically aspirated by a 50 mL syringe and transferred into a glass tube was left for 30 min for protoscoleces to settle down. After throwaway the supernatant, the protoscoleces were washed two times with PBS (pH 7.2) solution. Finally, the number of protoscoleces per mL was adjusted as 2 × 10  3  protoscoleces in 0.9% NaCl solution with at least 90% viability rate.[  26 ]",['collected from'],1,"['The protoscoleces of hydatid cysts were collected from the livers of naturally infected sheep and goats slaughtered at Kerman abattoir, Southeast of Iran and transferred to the Parasitology Laboratory at the Department of Parasitology and Mycology, Kerman University of Medical Sciences (Kerman, Iran).']","[[Iran, the Parasitology Laboratory, the Department of Parasitology and Mycology, Kerman University of Medical Sciences, Iran]]","[['GPE', 'ORG', 'ORG', 'ORG', 'GPE']]","[[149, 173, 204, 249, 296]]","[[153, 200, 247, 286, 300]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5669111\sections\1_body\1_materials_and_methods\9_toxicity\3_determination_of_clinical\2_p.xml,"Following the experimental period, animals were fasted overnight and anesthetized. According to guidelines of the Kerman University of Medical Sciences (Kerman, Iran) for the care and use of laboratory animals, we used ketamine (100 mg/kg) and xylazine (10 mg/kg) combination for anesthesia which in it some alpha-2 adrenoreceptor agonists (i.e., xylazine and medetomidine) do have analgesic properties and other analgesics such as opioids were not used. Sodium pentobarbital (70 mg/kg, i.p.) was used as euthanasia agent and then the abdomen was opened, and blood samples were collected from the heart. In this work due to compliance with all standards of sterilization, we did not use any antibiotics. For hematological studies, total blood was collected into tubes containing ethylenediaminetetraacetic acid anticoagulant, and biochemical parameters, including hemoglobin, hematocrit, white blood cell counts, red blood cell counts, and platelet counts, were measured. To measure clinical chemistry parameters in serum, blood was collected into tubes containing no anticoagulant, allowed to clot, and serum was separated by centrifugation at 2000  g  for 20 min. The assays of aspartate aminotransferase (AST), alanine aminotransferase (ALT), alkaline phosphatase (ALP), creatinine (Cr), blood urea nitrogen (BUN), and bilirubin (direct and total) were performed using Roche Diagnostics Kits (Mannheim, Germany).[  30  31 ]",['collected from'],1,"['Sodium pentobarbital (70 mg/kg, i.p.) was used as euthanasia agent and then the abdomen was opened, and blood samples were collected from the heart.']",[[]],[[]],[[]],[[]],[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5684592\sections\1_body\1_2__materials_and_methods\7_2_7__assay_of_biochemical\1_p.xml,"After swimming, a blood sample was collected from the rats in a common tube by abdominal aortic access for the determination of blood glucose, BUN, BLA, SOD, GSH-PX, and MDA. The determination and method of operation were performed according to the recommended procedures provided with the kits.",['collected from'],1,"['After swimming, a blood sample was collected from the rats in a common tube by abdominal aortic access for the determination of blood glucose, BUN, BLA, SOD, GSH-PX, and MDA.']","[[BUN, BLA, SOD, GSH, MDA]]","[['ORG', 'ORG', 'ORG', 'ORG', 'ORG']]","[[143, 148, 153, 158, 170]]","[[146, 151, 156, 161, 173]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5694497\sections\1_body\1_materials_and_methods\1_plant_material\1_p.xml,"Leaves from   V. capitata, V. megapotamica, V. gardneriana , and   V. rufescens  were collected in the northeast of Brazil during the rainy season in June of 2015. Determination of species was carried out by Prof. Dr. Avaldo de Oliveira Soares Filho, by comparison to exsiccates from the Universidade Estadual do Sudoeste da Bahia (HUESBVC) and specimens of virtual herbaria, in addition to use of technical bibliographies (  Salimena-Pires and Giulietti, 1998 ;   Barroso et al., 1999 ;   Lima and Rança, 2009 ). Genus of taxonomic classification followed the Angiosperm Phylogenetic Group (APG III) guidelines. Vouchers of the specimens were deposited in the Herbarium of HUESVC in Vitoria da Conquista, Brazil, under the numbers 8194 (  V. capitata ), 8195 (  V. megapotamica ) and 8126 (  V. gardneriana ).   V. rufescens  was deposited under number 38352 in the Herbarium of the Universidade Federal de Sergipe (UFS) in Aracaju.",['collected in'],1,"['Leaves from   V. capitata, V. megapotamica, V. gardneriana , and   V. rufescens  were collected in the northeast of Brazil during the rainy season in June of 2015.']",[[Brazil]],[['GPE']],[[116]],[[122]],[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5694611\sections\1_body\1_2__materials_and_methods\7_2_7__antioxidant_activity\1_p.xml,"Stock solutions at a concentration of 1 mg/ml in methanol and Trolox were prepared from   R. chalepensis  essential oils that were collected from three Palestinian regions. Each one of these stock solutions was diluted in methanol to prepare 12 of the working solutions with the following concentrations: 1, 2, 3, 5, 7, 10, 20, 30, 40, 50, 80, and 100   μ g/ml. A freshly prepared DPPH solution (0.002% w/v) was mixed with both methanol and with each of the above-mentioned working solutions at 1 : 1 : 1 ratio. In addition, a negative control solution was prepared by mixing the mentioned DPPH solution with methanol in 1 : 1 ratio. All of these solutions were incubated at room temperature in a dark cabinet for 30 min. By the end of the incubation period, the optical density of these solutions was determined spectrophotometrically at a wave length of 517 nm using methanol as the blank solution.",['collected from'],1,['Stock solutions at a concentration of 1\u2009mg/ml in methanol and Trolox were prepared from   R. chalepensis  essential oils that were collected from three Palestinian regions.'],[[]],[[]],[[]],[[]],[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5735349\sections\1_body\1_materials_and_methods\2_extraction_of_essential_o\1_p.xml,"The leaves of   L. erythrocarpa  were collected from Namwon (a region in Jeju Island, Korea) in May 2014 and LEO was extracted by hydrodistillation. Briefly, approximately 300 g of fresh   L .   erythrocarpa  leaves was immersed in 3 l of distilled water in a 5-l flask. Subsequently, the obtained essential oil was dried over anhydrous sodium sulfate, filtered, and stored in a sealed vial at 4 °C until tested. The LEO yield was approximately 0.067 % (v/w).",['collected from'],1,"['The leaves of   L. erythrocarpa  were collected from Namwon (a region in Jeju Island, Korea) in May 2014 and LEO was extracted by hydrodistillation.']","[[Namwon, Jeju Island, Korea, LEO]]","[['GPE', 'GPE', 'GPE', 'ORG']]","[[53, 73, 86, 109]]","[[59, 84, 91, 112]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5742650\sections\1_body\1_materials_and_methods\1_material\1_p.xml,Leaves of the cultivated plants of rosemary (  Rosmarinus officinalisL. ) were collected from Arak and Isfahan Universities. The leaves were dried in shade for two weeks.,['collected from'],1,['Leaves of the cultivated plants of rosemary (  Rosmarinus officinalisL. ) were collected from Arak and Isfahan Universities.'],[[Isfahan Universities]],[['GPE']],[[103]],[[123]],[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5745743\sections\1_body\1_methods\1_plant_material_and_sample\1_p.xml,"Fresh flowers of   O. fragrans  var.   thunbergii  were collected from the campus of Baoji University of Art and Science (106°18′ E, 33°35’N, 618 m altitude), Baoji, China, in late September, 2015. The plant species was identified and confirmed by Prof. Xiaomei Wang, Shaanxi Key Laboratory of Phytochemistry, Baoji University of Art and Sciences. The flowers (BJWLXY-CC-SKLP150915) were dried in the shade at 25 °C until the humidity lower than 30%, and conserved in an airtight polyethylene bag at −20 °C. Samples (10 g) were extracted by steam distillation. The distilled liquid was then extracted with   n -hexane, and dehydrated with anhydrous magnesium sulfate, followed by evaporation. Residual essential oil was stored at −20 °C until use.",['collected from'],1,"['thunbergii  were collected from the campus of Baoji University of Art and Science (106°18′ E, 33°35’N, 618\xa0m altitude), Baoji, China, in late September, 2015.']","[[Baoji University of Art and Science, Baoji, China]]","[['ORG', 'GPE', 'GPE']]","[[46, 120, 127]]","[[81, 125, 132]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5748641\sections\1_body\2_3__materials_and_methods\1_3_1__plant_material\1_p.xml,"The aerial parts of   Niphogeton dissecta  in flowering state were collected in September and October 2016 in the sector Loma la Torre, Loja, at an altitude of 3210 m a.s.l., with coordinates 696030 N, 9593252 E. The specimen was identified by Dr. Fani Tinitana of the UTPL herbarium, and deposited with voucher number 5835. The plant was collected under permission of the Ministry of Environment of Ecuador (MAE-DNB-CM-2016-0048).",['collected in'],1,"['The aerial parts of   Niphogeton dissecta  in flowering state were collected in September and October 2016 in the sector Loma la Torre, Loja, at an altitude of 3210 m a.s.l., with coordinates 696030 N,']","[[Niphogeton, Loja]]","[['ORG', 'ORG']]","[[22, 136]]","[[32, 140]]",[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5750594\sections\1_body\1_2__materials_and_methods\1_2_1__essential_oil\1_p.xml,"The oleoresin (relatively fresh, yellow, with a terpenic odor) of   P. amazonicum  was collected from Quito, Ecuador (0°14′0″ S, 78°31′0″ W, 3000 m above sea level). The tree was identified by Rafael Parducci, and a voucher specimen has been deposited in Saintoil S.A. The essential oil was obtained by hydrodistillation using a Clevenger apparatus as previously described [  29 ] to give the essential oil.",['collected from'],1,"['The oleoresin (relatively fresh, yellow, with a terpenic odor) of   P. amazonicum  was collected from Quito, Ecuador (0°14′0″ S, 78°31′0″ W, 3000 m above sea level).']","[[Quito, Ecuador, W]]","[['GPE', 'GPE', 'ORG']]","[[102, 109, 138]]","[[107, 116, 139]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5750605\sections\1_body\1_2__material_and_methods\1_2_1__plant_material\1_p.xml,"Fresh samples of leaves and rhizomes of   A. calamus  were collected in different seasons (during 2014/2015) from three different altitudes of the Uttarakhand Himalayas in India. The plant was identified by Dr. D.S Rawat, a plant taxonomist at the Department of Biological Sciences, G.B., Pant University of Agriculture and Technology, Pantnagar, Uttarakhand, India. The GPS coordinates of the three locations were: INDIA, Uttarakhand, Pithoragarh district, Pithoragarh near Govt PG College, along stream, 29°34′59.17″ N, 80°11′49.46″ E, 1570 m a.s.l., July 2014,   Archna Parki s.n. , GBPUH specimen Acc. No. 910. Naini Tal district, Bhimtal, along stream, 29°20′58.61″ N, 79°33′14.53″ E, 1340 m a.s.l., July 2014,   Archna Parki s.n. , GBPUH Acc. No. 911 and Udham Singh Nagar district, near CBSH Pantnagar, in drainage channel, 29°01′27.2″ N, 79°29′27.2″ E, 236 m a.s.l., July 2014, Archana Parki   s.n. , GBPUH Acc. No. 912.",['collected in'],1,['Fresh samples of leaves and rhizomes of   A. calamus  were collected in different seasons (during 2014/2015) from three different altitudes of the Uttarakhand Himalayas in India.'],"[[the Uttarakhand Himalayas, India]]","[['GPE', 'GPE']]","[[143, 172]]","[[168, 177]]",[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5750605\sections\1_body\1_2__material_and_methods\2_2_2__extraction_of_essent\1_p.xml,"Fresh leaves/rhizomes of   A. calamus  were collected from their natural habitat and tested in the phytochemistry research lab. To extract essential oil, the plant material (500 g) was crushed and separately subjected to hydro-distillation in Clevenger apparatus for 3 h using the apparatus described in the   European Pharmacopoeia  [  33 ].",['collected from'],1,['Fresh leaves/rhizomes of   A. calamus  were collected from their natural habitat and tested in the phytochemistry research lab.'],[[]],[[]],[[]],[[]],[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5761127\sections\1_body\1_methods\1_plant_material\1_p.xml,"Fresh leaves of   M. piperita  L. samples were harvested from the local market at Sfax (Tunisia) (N: 34.4426°, E: 10.4537°) during the vegetative stage in June 2013. The samples were identified and authenticated by a senior botanist, Pr. Ferjani Ben Abdallah, at the Faculty of Science of Sfax, University of Sfax (Tunisia). From 50 individual   M. piperita  L. plants each, a total of 80–100 leaves (≈ 12 cm  2  in size) were randomly collected from the base to the apex. The fresh leaves were mixed and immediately dried in the shade away from light at room temperature. After drying, the samples were grounded to a fine powder that was used for the extraction of essential oil.",['collected from'],1,"['From 50 individual   M. piperita  L. plants each, a total of 80–100 leaves (≈ 12\xa0cm  2  in size) were randomly collected from the base to the apex.']",[[L.]],[['ORG']],[[34]],[[36]],[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5794096\sections\1_body\1_materials_and_methods\1_red_propolis_sample_colle\1_p.xml,"Red propolis was collected from the municipality of Brejo Grande, located in the state of Sergipe, in northeastern Brazil (S 10°28'25” and W 36°26'12”). Samples were collected in September 2011 and were maintained frozen at −20 °C until use. For the preparation of the essential oil, conventional hydrodistillation was carried out using a Clevenger-type apparatus. Briefly, 380 g of BRP was transferred to a volumetric flask, and 2 L of distilled water was added. A heating mantle was placed onto the Clevenger apparatus. The essential oil was extracted after boiling the mixture for a time period of one hour. The essential oil obtained was collected in amber vials and stored at 4 °C until use. The total yield obtained was approximately 0.25%.","['collected from', 'collected in', 'collected in']",3,"[""Red propolis was collected from the municipality of Brejo Grande, located in the state of Sergipe, in northeastern Brazil (S 10°28'25” and W 36°26'12”)."", 'Samples were collected in September 2011 and were maintained frozen at −20 °C until use.', 'The essential oil obtained was collected in amber vials and stored at 4 °C until use.']","[[Brejo Grande, Sergipe, Brazil], [], []]","[['GPE', 'ORG', 'GPE'], [], []]","[[52, 90, 115], [], []]","[[64, 97, 121], [], []]","[['collected from'], ['collected in'], ['collected in']]"
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5794096\sections\1_body\1_materials_and_methods\3_adjuvant_assay\3_immunization_assay_and_bl\1_p.xml,"For the immunization assay, the mice were divided into the following three groups of six animals each: (a) G1: a negative control group immunized with 0,4 ng/kg BW EOP; (b) G2: inoculated with only 50 μg of rCP40 protein; and (c) G3: the test group inoculated with 0,4 ng/kg BW EOP plus 50 μg of rCP40. All doses were prepared in a final volume of 200 μL using sterile saline solution (0.9% NaCl) as a vehicle and administered via the intramuscular route. The animals were immunized with two doses administered 21 days apart. Animals were bled at days 0, 21, and 42 post-immunization to determine the antibody levels. Blood was collected from the retro-orbital sinus with Pasteur pipettes. All blood collections were performed under anesthesia with 10% ketamine (1 mL/kg) and 2% xylazine (0.1 mg/kg) (Agener União Saúde Animal, Brazil). After coagulation, the blood was centrifuged at 1,500 g for 15 min. The serum was removed and stored at −20 °C.",['collected from'],1,['Blood was collected from the retro-orbital sinus with Pasteur pipettes.'],[[]],[[]],[[]],[[]],[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5795983\sections\1_body\2_3__materials_and_methods_\1_3_1__plant_material_and_e\1_p.xml,"Leaves of   B. salicifolius  were collected in Botucatu City, Brazil (22°57′55,90″ N 48°24′16,99″ W), on a morning during December 2014. For the purpose of scientific research of the species under study, an authorization to access samples of components of the genetic patrimony (Nº 010621/2015-6) was obtained from the National Council of Scientific and Technological Development (CNPq). The plant was identified by a specialist, and a voucher specimen was deposited in the Herbarium of the Federal University of Uberlândia, under number HUFU 71037. The essential oil was obtained by steam distillation of fresh leaves for 2 h using a distiller designed for essential oil production (model MA480—Marconi). The essential oil was separated from water by decantation, filtered (membrane filter—0.2 μm), stored at low temperature (−10 °C) and protected from light until analysis. The percentage yield was calculated relative to the dried mass of the initial sample and this analysis was performed in triplicate.",['collected in'],1,"['Leaves of   B. salicifolius  were collected in Botucatu City, Brazil (22°57′55,90″ N 48°24′16,99″ W), on a morning during December 2014.']","[[Botucatu City, Brazil]]","[['GPE', 'GPE']]","[[47, 62]]","[[60, 68]]",[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5806308\sections\1_body\1_methods\2_preparation_of_essential_\2_p.xml,"The aqueous phase was collected in plastic containers, then filtered using a membrane of 0.22 μm and finally stored under refrigeration (4 °C). This phase was called the aqueous extract.",['collected in'],1,"['The aqueous phase was collected in plastic containers, then filtered using a membrane of 0.22\xa0μm and finally stored under refrigeration (4\xa0°C).']",[[]],[[]],[[]],[[]],[['collected in']]
